rxcui_from,tty_from,rxcui_to,tty_to
2656795,SBDFP,861222,SBD
2656795,SBDFP,861224,SBD
2656795,SBDFP,861226,SBD
2656795,SBDFP,861228,SBD
2656795,SBDFP,861233,SBD
2656795,SBDFP,861238,SBD
2656795,SBDFP,861221,SCD
2656795,SBDFP,861223,SCD
2656795,SBDFP,861225,SCD
2656795,SBDFP,861227,SCD
2656795,SBDFP,861232,SCD
2656795,SBDFP,861237,SCD
2658175,SBDFP,1600698,SBD
2658175,SBDFP,1600700,SBD
2658175,SBDFP,1600695,SCD
2658175,SBDFP,884655,SCD
2658681,SBDFP,1927616,SBD
2658681,SBDFP,1927619,SBD
2658681,SBDFP,1927632,SBD
2658681,SBDFP,1927639,SBD
2658681,SBDFP,1927610,SCD
2658681,SBDFP,1927617,SCD
2658681,SBDFP,1927630,SCD
2658681,SBDFP,1927637,SCD
1720585,SCDF,1720592,SBD
1720585,SCDF,1720586,SCD
1720585,SCDF,1945840,SCD
1739802,SCDF,1739809,SBD
1739802,SCDF,1739815,SBD
1739802,SCDF,1739821,SBD
1739802,SCDF,1739827,SBD
1739802,SCDF,1739833,SBD
1739802,SCDF,1739839,SBD
1739802,SCDF,2585461,SBD
1739802,SCDF,2585465,SBD
1739802,SCDF,2585471,SBD
1739802,SCDF,2585476,SBD
1739802,SCDF,1739803,SCD
1739802,SCDF,1739813,SCD
1739802,SCDF,1739819,SCD
1739802,SCDF,1739825,SCD
1739802,SCDF,1739831,SCD
1739802,SCDF,1739837,SCD
1739802,SCDF,2585460,SCD
1739802,SCDF,2585462,SCD
1739802,SCDF,2585468,SCD
1739802,SCDF,2585473,SCD
2118894,SCDF,2175796,SBD
2118894,SCDF,2175891,SBD
2118894,SCDF,2175893,SBD
2118894,SCDF,2175894,SBD
2118894,SCDF,2118895,SCD
2118894,SCDF,2118896,SCD
2118894,SCDF,2118898,SCD
2118894,SCDF,2118900,SCD
370893,SCDF,1600698,SBD
370893,SCDF,1600700,SBD
370893,SCDF,1600695,SCD
370893,SCDF,884655,SCD
376410,SCDF,1009147,SBD
376410,SCDF,541365,SBD
376410,SCDF,541879,SBD
376410,SCDF,541894,SBD
376410,SCDF,577960,SBD
376410,SCDF,577962,SBD
376410,SCDF,687045,SBD
376410,SCDF,1009145,SCD
376410,SCDF,541363,SCD
376410,SCDF,541878,SCD
376410,SCDF,541892,SCD
376410,SCDF,577957,SCD
376410,SCDF,577961,SCD
376410,SCDF,687043,SCD
378856,SCDF,1927616,SBD
378856,SCDF,1927619,SBD
378856,SCDF,1927632,SBD
378856,SCDF,1927639,SBD
378856,SCDF,861222,SBD
378856,SCDF,861224,SBD
378856,SCDF,861226,SBD
378856,SCDF,861228,SBD
378856,SCDF,861233,SBD
378856,SCDF,861238,SBD
378856,SCDF,1927610,SCD
378856,SCDF,1927617,SCD
378856,SCDF,1927630,SCD
378856,SCDF,1927637,SCD
378856,SCDF,861221,SCD
378856,SCDF,861223,SCD
378856,SCDF,861225,SCD
378856,SCDF,861227,SCD
378856,SCDF,861232,SCD
378856,SCDF,861237,SCD
2647525,SCDFP,1927616,SBD
2647525,SCDFP,1927619,SBD
2647525,SCDFP,1927632,SBD
2647525,SCDFP,1927639,SBD
2647525,SCDFP,861222,SBD
2647525,SCDFP,861224,SBD
2647525,SCDFP,861226,SBD
2647525,SCDFP,861228,SBD
2647525,SCDFP,861233,SBD
2647525,SCDFP,861238,SBD
2647525,SCDFP,1927610,SCD
2647525,SCDFP,1927617,SCD
2647525,SCDFP,1927630,SCD
2647525,SCDFP,1927637,SCD
2647525,SCDFP,861221,SCD
2647525,SCDFP,861223,SCD
2647525,SCDFP,861225,SCD
2647525,SCDFP,861227,SCD
2647525,SCDFP,861232,SCD
2647525,SCDFP,861237,SCD
2647800,SCDFP,1600698,SBD
2647800,SCDFP,1600700,SBD
2647800,SCDFP,1600695,SCD
2647800,SCDFP,884655,SCD
2648757,SCDFP,2175796,SBD
2648757,SCDFP,2175891,SBD
2648757,SCDFP,2175893,SBD
2648757,SCDFP,2175894,SBD
2648757,SCDFP,2118895,SCD
2648757,SCDFP,2118896,SCD
2648757,SCDFP,2118898,SCD
2648757,SCDFP,2118900,SCD
2649211,SCDFP,1009147,SBD
2649211,SCDFP,541365,SBD
2649211,SCDFP,541879,SBD
2649211,SCDFP,541894,SBD
2649211,SCDFP,577960,SBD
2649211,SCDFP,577962,SBD
2649211,SCDFP,687045,SBD
2649211,SCDFP,1009145,SCD
2649211,SCDFP,541363,SCD
2649211,SCDFP,541878,SCD
2649211,SCDFP,541892,SCD
2649211,SCDFP,577957,SCD
2649211,SCDFP,577961,SCD
2649211,SCDFP,687043,SCD
2108370,SBDF,863968,SBD
2108370,SBDF,310133,SCD
2108340,SCDF,212349,SBD
2108340,SCDF,863968,SBD
2108340,SCDF,310133,SCD
91990,SBDF,213729,SBD
91990,SBDF,308719,SCD
379140,SCDF,213729,SBD
379140,SCDF,308719,SCD
800927,SBDF,800928,SBD
800927,SBDF,800925,SCD
2657816,SBDFP,800928,SBD
2657816,SBDFP,800925,SCD
800924,SCDF,800928,SBD
800924,SCDF,800925,SCD
2646270,SCDFP,800928,SBD
2646270,SCDFP,800925,SCD
362489,SBDF,212586,SBD
362489,SBDF,205104,SCD
377513,SCDF,883501,BPCK
377513,SCDF,866892,GPCK
377513,SCDF,1091403,SBD
377513,SCDF,1299653,SBD
377513,SCDF,1303358,SBD
377513,SCDF,1442520,SBD
377513,SCDF,1744041,SBD
377513,SCDF,1996196,SBD
377513,SCDF,212318,SBD
377513,SCDF,212584,SBD
377513,SCDF,212586,SBD
377513,SCDF,2467167,SBD
377513,SCDF,2729287,SBD
377513,SCDF,999618,SBD
377513,SCDF,1537337,SCD
377513,SCDF,1941594,SCD
377513,SCDF,205023,SCD
377513,SCDF,205104,SCD
377513,SCDF,205173,SCD
377513,SCDF,2109053,SCD
377513,SCDF,242139,SCD
377513,SCDF,2586423,SCD
377513,SCDF,2712480,SCD
377513,SCDF,2739505,SCD
377513,SCDF,667904,SCD
367948,SBDF,1248015,SBD
367948,SBDF,998740,SCD
2655038,SBDFP,1248015,SBD
2655038,SBDFP,998740,SCD
373860,SCDF,1248013,SBD
373860,SCDF,1248015,SBD
373860,SCDF,1248017,SBD
373860,SCDF,1872920,SBD
373860,SCDF,2106884,SBD
373860,SCDF,1235252,SCD
373860,SCDF,998740,SCD
2649201,SCDFP,1248013,SBD
2649201,SCDFP,1248015,SBD
2649201,SCDFP,1248017,SBD
2649201,SCDFP,1872920,SBD
2649201,SCDFP,2106884,SBD
2649201,SCDFP,1235252,SCD
2649201,SCDFP,998740,SCD
2612085,SBDF,2612086,SBD
2612085,SBDF,2612081,SCD
2654458,SBDFP,2612086,SBD
2654458,SBDFP,2612081,SCD
753519,SBDF,1044433,SBD
753519,SBDF,1146963,SBD
753519,SBDF,753520,SBD
753519,SBDF,616344,SCD
753519,SBDF,637115,SCD
753519,SBDF,637116,SCD
852841,SCDF,2057911,SCD
852841,SCDF,2057913,SCD
852841,SCDF,852842,SCD
852841,SCDF,889656,SCD
852841,SCDF,889658,SCD
852841,SCDF,889660,SCD
1919510,SBDF,1919512,SBD
1919510,SBDF,1919516,SBD
1919510,SBDF,1919507,SCD
1919510,SBDF,1919515,SCD
1919506,SCDF,1919512,SBD
1919506,SCDF,1919516,SBD
1919506,SCDF,1919507,SCD
1919506,SCDF,1919515,SCD
2714178,SBDF,2714180,SBD
2714178,SBDF,2714182,SBD
2714178,SBDF,2714184,SBD
2714178,SBDF,2708991,SCD
2714178,SBDF,2708993,SCD
2714178,SBDF,2708994,SCD
367701,SBDF,866088,SBD
367701,SBDF,866018,SCD
2654173,SBDFP,866088,SBD
2654173,SBDFP,866018,SCD
2714179,SBDFP,2714180,SBD
2714179,SBDFP,2714182,SBD
2714179,SBDFP,2714184,SBD
2714179,SBDFP,2708991,SCD
2714179,SBDFP,2708993,SCD
2714179,SBDFP,2708994,SCD
2708989,SCDF,2714180,SBD
2708989,SCDF,2714182,SBD
2708989,SCDF,2714184,SBD
2708989,SCDF,2708991,SCD
2708989,SCDF,2708993,SCD
2708989,SCDF,2708994,SCD
371164,SCDF,866088,SBD
371164,SCDF,2744290,SCD
371164,SCDF,2744292,SCD
371164,SCDF,866018,SCD
371164,SCDF,866083,SCD
371164,SCDF,866090,SCD
371164,SCDF,866094,SCD
371164,SCDF,866111,SCD
2648765,SCDFP,866088,SBD
2648765,SCDFP,2744290,SCD
2648765,SCDFP,2744292,SCD
2648765,SCDFP,866018,SCD
2648765,SCDFP,866083,SCD
2648765,SCDFP,866090,SCD
2648765,SCDFP,866094,SCD
2648765,SCDFP,866111,SCD
2708990,SCDFP,2714180,SBD
2708990,SCDFP,2714182,SBD
2708990,SCDFP,2714184,SBD
2708990,SCDFP,2708991,SCD
2708990,SCDFP,2708993,SCD
2708990,SCDFP,2708994,SCD
1656999,SBDF,1538142,SBD
2667335,SBDF,2667336,SBD
2667341,SBDF,2667342,SBD
1656996,SCDF,1538137,SCD
2667331,SCDF,2667332,SCD
2667338,SCDF,2667339,SCD
1425334,SBDF,1425337,SBD
1425334,SBDF,1425339,SBD
1425334,SBDF,1426251,SBD
1425334,SBDF,1426253,SBD
1425334,SBDF,1535451,SBD
1425334,SBDF,1535456,SBD
1425334,SBDF,1535472,SBD
2624707,SBDF,2624708,SBD
2624707,SBDF,2624715,SBD
2624707,SBDF,2624729,SBD
2624707,SBDF,2624735,SBD
369176,SBDF,1541609,SBD
847178,SBDF,884526,SBD
880426,SBDF,884528,SBD
880426,SBDF,884534,SBD
880426,SBDF,884537,SBD
2654487,SBDFP,1541609,SBD
2654914,SBDFP,884528,SBD
2654914,SBDFP,884534,SBD
2654914,SBDFP,884537,SBD
2655145,SBDFP,884526,SBD
2656743,SBDFP,1425337,SBD
2656743,SBDFP,1425339,SBD
2656743,SBDFP,1426251,SBD
2656743,SBDFP,1426253,SBD
2656743,SBDFP,1535451,SBD
2656743,SBDFP,1535456,SBD
2656743,SBDFP,1535472,SBD
2624700,SCDF,2624701,SCD
2624700,SCDF,2624712,SCD
2624700,SCDF,2624726,SCD
2624700,SCDF,2624732,SCD
371751,SCDF,884520,SCD
371751,SCDF,884532,SCD
371751,SCDF,884535,SCD
371753,SCDF,1425847,SCD
371753,SCDF,1425854,SCD
371753,SCDF,1535454,SCD
371753,SCDF,1535470,SCD
371753,SCDF,884385,SCD
371753,SCDF,884386,SCD
371753,SCDF,884684,SCD
757335,SCDF,884522,SCD
2647496,SCDFP,1425847,SCD
2647496,SCDFP,1425854,SCD
2647496,SCDFP,1535454,SCD
2647496,SCDFP,1535470,SCD
2647496,SCDFP,884385,SCD
2647496,SCDFP,884386,SCD
2647496,SCDFP,884684,SCD
2649051,SCDFP,884522,SCD
2649334,SCDFP,884520,SCD
2649334,SCDFP,884532,SCD
2649334,SCDFP,884535,SCD
373355,SCDF,312390,SCD
1111109,SBDF,1111110,SBD
2279845,SBDF,2279847,SBD
1111105,SCDF,1111106,SCD
2279842,SCDF,2279843,SCD
1426878,SBDF,1426881,SBD
372591,SCDF,105510,SCD
372591,SCDF,105512,SCD
372591,SCDF,259218,SCD
372591,SCDF,483325,SCD
1922756,SBDF,1922759,SBD
374609,SCDF,313761,SCD
374609,SCDF,313762,SCD
367881,SBDF,854875,SBD
367881,SBDF,854878,SBD
602454,SBDF,854882,SBD
602454,SBDF,854896,SBD
836644,SBDF,836645,SBD
836644,SBDF,836649,SBD
2655366,SBDFP,854882,SBD
2655366,SBDFP,854896,SBD
2657285,SBDFP,854875,SBD
2657285,SBDFP,854878,SBD
2657922,SBDFP,836645,SBD
2657922,SBDFP,836649,SBD
2637352,SCDF,2637353,SCD
374364,SCDF,854873,SCD
374364,SCDF,854876,SCD
577086,SCDF,854880,SCD
577086,SCDF,854894,SCD
833458,SCDF,854885,SCD
833458,SCDF,854886,SCD
836640,SCDF,1232194,SCD
836640,SCDF,1232202,SCD
836640,SCDF,836641,SCD
836640,SCDF,836647,SCD
2646118,SCDFP,2637353,SCD
2646303,SCDFP,854880,SCD
2646303,SCDFP,854894,SCD
2648191,SCDFP,854873,SCD
2648191,SCDFP,854876,SCD
2648741,SCDFP,1232194,SCD
2648741,SCDFP,1232202,SCD
2648741,SCDFP,836641,SCD
2648741,SCDFP,836647,SCD
2648906,SCDFP,854885,SCD
2648906,SCDFP,854886,SCD
1999670,SBDF,1999673,SBD
1999670,SBDF,2584356,SBD
1999666,SCDF,1999667,SCD
1999666,SCDF,2584354,SCD
1537113,SBDF,1537116,SBD
1537113,SBDF,1537120,SBD
1537113,SBDF,1537122,SBD
1664445,SBDF,1664448,SBD
1664445,SBDF,1664634,SBD
1790530,SBDF,1790533,SBD
1790530,SBDF,1791560,SBD
1790530,SBDF,1791569,SBD
1790530,SBDF,1791576,SBD
1790530,SBDF,1791582,SBD
1944532,SBDF,1944535,SBD
1944532,SBDF,1944540,SBD
1944532,SBDF,1944543,SBD
1944532,SBDF,2693196,SBD
2045497,SBDF,2045500,SBD
2279507,SBDF,2279510,SBD
2279507,SBDF,2279512,SBD
2279507,SBDF,2279514,SBD
2281849,SBDF,2281851,SBD
368158,SBDF,1049613,SBD
368158,SBDF,1049620,SBD
368158,SBDF,1049623,SBD
370158,SBDF,1049504,SBD
370158,SBDF,1049545,SBD
370158,SBDF,1049565,SBD
370158,SBDF,1049576,SBD
370158,SBDF,1049586,SBD
370158,SBDF,1049595,SBD
370158,SBDF,1049601,SBD
825195,SBDF,1049625,SBD
825195,SBDF,1049637,SBD
825195,SBDF,1049640,SBD
825195,SBDF,1049642,SBD
825231,SBDF,1049216,SBD
825231,SBDF,1049223,SBD
825231,SBDF,1049227,SBD
825231,SBDF,1487288,SBD
2655468,SBDFP,1049504,SBD
2655468,SBDFP,1049545,SBD
2655468,SBDFP,1049565,SBD
2655468,SBDFP,1049576,SBD
2655468,SBDFP,1049586,SBD
2655468,SBDFP,1049595,SBD
2655468,SBDFP,1049601,SBD
2655570,SBDFP,1537116,SBD
2655570,SBDFP,1537120,SBD
2655570,SBDFP,1537122,SBD
2656119,SBDFP,1944535,SBD
2656119,SBDFP,1944540,SBD
2656119,SBDFP,1944543,SBD
2656119,SBDFP,2693196,SBD
2656148,SBDFP,1049625,SBD
2656148,SBDFP,1049637,SBD
2656148,SBDFP,1049640,SBD
2656148,SBDFP,1049642,SBD
2656603,SBDFP,2045500,SBD
2656725,SBDFP,1049613,SBD
2656725,SBDFP,1049620,SBD
2656725,SBDFP,1049623,SBD
2657025,SBDFP,2279510,SBD
2657025,SBDFP,2279512,SBD
2657025,SBDFP,2279514,SBD
2657638,SBDFP,1049216,SBD
2657638,SBDFP,1049223,SBD
2657638,SBDFP,1049227,SBD
2657638,SBDFP,1487288,SBD
2658064,SBDFP,1664448,SBD
2658064,SBDFP,1664634,SBD
2658381,SBDFP,2281851,SBD
1790526,SCDF,1790527,SCD
1790526,SCDF,1791558,SCD
1790526,SCDF,1791567,SCD
1790526,SCDF,1791574,SCD
1790526,SCDF,1791580,SCD
373195,SCDF,1049696,SCD
373195,SCDF,1049717,SCD
373195,SCDF,1049721,SCD
373196,SCDF,1049604,SCD
373196,SCDF,1049615,SCD
373196,SCDF,1049720,SCD
373198,SCDF,1049611,SCD
373198,SCDF,1049618,SCD
373198,SCDF,1049621,SCD
373198,SCDF,1049683,SCD
373198,SCDF,1049686,SCD
373198,SCDF,1113314,SCD
373198,SCDF,1944529,SCD
373198,SCDF,1944538,SCD
373198,SCDF,1944541,SCD
373198,SCDF,2693194,SCD
373199,SCDF,1049580,SCD
373199,SCDF,2105822,SCD
373200,SCDF,1014599,SCD
373200,SCDF,1014615,SCD
373200,SCDF,1014632,SCD
373200,SCDF,1037259,SCD
373200,SCDF,1049214,SCD
373200,SCDF,1049221,SCD
373200,SCDF,1049225,SCD
373200,SCDF,1049233,SCD
373200,SCDF,1049251,SCD
373200,SCDF,1049260,SCD
373200,SCDF,1049267,SCD
373200,SCDF,1049270,SCD
373200,SCDF,1049635,SCD
373200,SCDF,1049651,SCD
374711,SCDF,637540,SCD
374711,SCDF,724614,SCD
374711,SCDF,848768,SCD
375581,SCDF,1049658,SCD
385094,SCDF,1049502,SCD
385094,SCDF,1049543,SCD
385094,SCDF,1049563,SCD
385094,SCDF,1049574,SCD
385094,SCDF,1049584,SCD
385094,SCDF,1049593,SCD
385094,SCDF,1049599,SCD
385094,SCDF,1049727,SCD
385094,SCDF,1860127,SCD
385094,SCDF,1860129,SCD
385094,SCDF,1860137,SCD
385094,SCDF,1860148,SCD
385094,SCDF,1860151,SCD
385094,SCDF,1860154,SCD
385094,SCDF,1860157,SCD
402341,SCDF,1049719,SCD
483322,SCDF,1049589,SCD
2645384,SCDFP,1049611,SCD
2645384,SCDFP,1049618,SCD
2645384,SCDFP,1049621,SCD
2645384,SCDFP,1049683,SCD
2645384,SCDFP,1049686,SCD
2645384,SCDFP,1113314,SCD
2645384,SCDFP,1944529,SCD
2645384,SCDFP,1944538,SCD
2645384,SCDFP,1944541,SCD
2645384,SCDFP,2693194,SCD
2645448,SCDFP,1049604,SCD
2645448,SCDFP,1049615,SCD
2645448,SCDFP,1049720,SCD
2645579,SCDFP,848768,SCD
2645713,SCDFP,1049580,SCD
2645713,SCDFP,2105822,SCD
2646623,SCDFP,1049719,SCD
2646990,SCDFP,1014599,SCD
2646990,SCDFP,1014615,SCD
2646990,SCDFP,1014632,SCD
2646990,SCDFP,1037259,SCD
2646990,SCDFP,1049214,SCD
2646990,SCDFP,1049221,SCD
2646990,SCDFP,1049225,SCD
2646990,SCDFP,1049233,SCD
2646990,SCDFP,1049251,SCD
2646990,SCDFP,1049260,SCD
2646990,SCDFP,1049267,SCD
2646990,SCDFP,1049270,SCD
2646990,SCDFP,1049635,SCD
2646990,SCDFP,1049651,SCD
2648054,SCDFP,1049589,SCD
2648086,SCDFP,1049696,SCD
2648086,SCDFP,1049717,SCD
2648086,SCDFP,1049721,SCD
2648461,SCDFP,1049658,SCD
2648874,SCDFP,637540,SCD
2648874,SCDFP,724614,SCD
2649062,SCDFP,1049502,SCD
2649062,SCDFP,1049543,SCD
2649062,SCDFP,1049563,SCD
2649062,SCDFP,1049574,SCD
2649062,SCDFP,1049584,SCD
2649062,SCDFP,1049593,SCD
2649062,SCDFP,1049599,SCD
2649062,SCDFP,1049727,SCD
2649062,SCDFP,1860127,SCD
2649062,SCDFP,1860129,SCD
2649062,SCDFP,1860137,SCD
2649062,SCDFP,1860148,SCD
2649062,SCDFP,1860151,SCD
2649062,SCDFP,1860154,SCD
2649062,SCDFP,1860157,SCD
2468234,SCDF,2468235,SCD
2468234,SCDF,2470234,SCD
2468234,SCDF,2583743,SCD
2468234,SCDF,2598700,SCD
2468234,SCDF,2610319,SCD
2468234,SCDF,2610328,SCD
2468234,SCDF,2621900,SCD
2468234,SCDF,2623378,SCD
2468234,SCDF,2623382,SCD
2468234,SCDF,2664829,SCD
2468234,SCDF,2691196,SCD
2610321,SCDF,2610347,SCD
2610321,SCDF,2664729,SCD
2610321,SCDF,2664819,SCD
2610321,SCDF,2664832,SCD
2610321,SCDF,2664843,SCD
2610321,SCDF,2691200,SCD
2610321,SCDF,2691215,SCD
2610321,SCDF,2722609,SCD
2647043,SCDFP,2610347,SCD
2647501,SCDFP,2610319,SCD
2647501,SCDFP,2621900,SCD
2647501,SCDFP,2623382,SCD
2647414,SCDFP,2610328,SCD
2647414,SCDFP,2623378,SCD
2047244,SBDF,2047247,SBD
2047244,SBDF,2205474,SBD
2047244,SBDF,2601725,SBD
2047240,SCDF,2047241,SCD
2047240,SCDF,2205472,SCD
2047240,SCDF,2588561,SCD
368139,SBDF,213344,SBD
368139,SBDF,213345,SBD
368139,SBDF,284591,SBD
371532,SCDF,200371,SCD
371532,SCDF,283672,SCD
371532,SCDF,309314,SCD
374620,SCDF,309313,SCD
374620,SCDF,389202,SCD
645288,SCDF,645289,SCD
645288,SCDF,645290,SCD
645288,SCDF,645291,SCD
730439,SCDF,2591786,SCD
368571,SBDF,352272,SBD
368571,SBDF,352273,SBD
368571,SBDF,404408,SBD
2725158,SCDF,2725159,SCD
378695,SCDF,349332,SCD
378695,SCDF,351249,SCD
378695,SCDF,351250,SCD
378734,SCDF,351285,SCD
1732888,SBDF,861715,SBD
1732886,SCDF,259034,SCD
797696,SBDF,797697,SBD
797693,SCDF,797694,SCD
1149366,SBDF,1149367,SBD
1149366,SBDF,1149370,SBD
1149366,SBDF,1149373,SBD
1149366,SBDF,1149376,SBD
1149366,SBDF,1149378,SBD
854139,SBDF,854140,SBD
854139,SBDF,854142,SBD
854139,SBDF,854144,SBD
1148796,SCDF,1148797,SCD
1148796,SCDF,1148800,SCD
1148796,SCDF,1148803,SCD
1148796,SCDF,1148807,SCD
1148796,SCDF,1148809,SCD
1356314,SCDF,1356315,SCD
825408,SCDF,825409,SCD
825408,SCDF,825411,SCD
825408,SCDF,825413,SCD
366595,SBDF,105450,SBD
372907,SCDF,199772,SCD
2047763,SBDF,2047766,SBD
2047763,SBDF,2047769,SBD
2047763,SBDF,2047772,SBD
2047763,SBDF,2047775,SBD
2712150,SBDF,2712152,SBD
368757,SBDF,2723027,SBD
368757,SBDF,866513,SBD
368757,SBDF,866516,SBD
865577,SBDF,866414,SBD
865577,SBDF,866421,SBD
865577,SBDF,866429,SBD
865577,SBDF,866438,SBD
866497,SBDF,866498,SBD
866497,SBDF,866502,SBD
2654942,SBDFP,2047766,SBD
2654942,SBDFP,2047769,SBD
2654942,SBDFP,2047772,SBD
2654942,SBDFP,2047775,SBD
2656065,SBDFP,866414,SBD
2656065,SBDFP,866421,SBD
2656065,SBDFP,866429,SBD
2656065,SBDFP,866438,SBD
2656204,SBDFP,866498,SBD
2656204,SBDFP,866502,SBD
2657102,SBDFP,2723027,SBD
2657102,SBDFP,866513,SBD
2657102,SBDFP,866516,SBD
2712151,SBDFP,2712152,SBD
1740909,SCDF,866508,SCD
1744258,SCDF,1744259,SCD
1999027,SCDF,1999031,SCD
1999027,SCDF,1999033,SCD
1999027,SCDF,1999035,SCD
1999027,SCDF,1999037,SCD
2712144,SCDF,2712147,SCD
372889,SCDF,866479,SCD
372889,SCDF,866482,SCD
372889,SCDF,866491,SCD
372890,SCDF,1111439,SCD
372890,SCDF,866452,SCD
372891,SCDF,1606347,SCD
372891,SCDF,1606349,SCD
372891,SCDF,2723025,SCD
372891,SCDF,866511,SCD
372891,SCDF,866514,SCD
372891,SCDF,866924,SCD
378660,SCDF,866412,SCD
378660,SCDF,866419,SCD
378660,SCDF,866427,SCD
378660,SCDF,866436,SCD
2645453,SCDFP,1111439,SCD
2646152,SCDFP,1606347,SCD
2646152,SCDFP,1606349,SCD
2646152,SCDFP,2723025,SCD
2646152,SCDFP,866511,SCD
2646152,SCDFP,866514,SCD
2646152,SCDFP,866924,SCD
2646689,SCDFP,866508,SCD
2647670,SCDFP,866479,SCD
2647670,SCDFP,866482,SCD
2647670,SCDFP,866491,SCD
2647879,SCDFP,1744259,SCD
2648347,SCDFP,1999031,SCD
2648347,SCDFP,1999033,SCD
2648347,SCDFP,1999035,SCD
2648347,SCDFP,1999037,SCD
2648592,SCDFP,866452,SCD
2648648,SCDFP,866412,SCD
2648648,SCDFP,866419,SCD
2648648,SCDFP,866427,SCD
2648648,SCDFP,866436,SCD
2712146,SCDFP,2712147,SCD
1310637,SBDF,1310640,SBD
2654978,SBDFP,1310640,SBD
619128,SCDF,1150310,SCD
619128,SCDF,200209,SCD
619128,SCDF,2175997,SCD
619128,SCDF,252745,SCD
619128,SCDF,428898,SCD
619128,SCDF,428899,SCD
619128,SCDF,476845,SCD
619128,SCDF,823883,SCD
2647759,SCDFP,200209,SCD
2647759,SCDFP,2175997,SCD
2647759,SCDFP,428898,SCD
2647759,SCDFP,428899,SCD
745976,SBDF,854910,SBD
745976,SBDF,854918,SBD
745976,SBDF,854921,SBD
2656127,SBDFP,854910,SBD
2656127,SBDFP,854918,SBD
2656127,SBDFP,854921,SBD
371103,SCDF,854908,SCD
371103,SCDF,854916,SCD
371103,SCDF,854919,SCD
371104,SCDF,854901,SCD
371104,SCDF,854905,SCD
371104,SCDF,865154,SCD
371104,SCDF,865155,SCD
371104,SCDF,865157,SCD
371104,SCDF,865159,SCD
2648082,SCDFP,854901,SCD
2648082,SCDFP,854905,SCD
2648082,SCDFP,865154,SCD
2648082,SCDFP,865155,SCD
2648082,SCDFP,865157,SCD
2648082,SCDFP,865159,SCD
2648608,SCDFP,854908,SCD
2648608,SCDFP,854916,SCD
2648608,SCDFP,854919,SCD
369915,SBDF,885580,SBD
372185,SCDF,1095421,SCD
372185,SCDF,1098910,SCD
372185,SCDF,198999,SCD
372185,SCDF,2123165,SCD
372185,SCDF,244206,SCD
372185,SCDF,244207,SCD
372185,SCDF,245014,SCD
372185,SCDF,2667850,SCD
372185,SCDF,310318,SCD
372185,SCDF,885578,SCD
1305617,SBDF,1305620,SBD
1305617,SBDF,2639385,SBD
375516,SCDF,2639383,SCD
375516,SCDF,284159,SCD
849611,SBDF,849612,SBD
849607,SCDF,849608,SCD
630189,SBDF,630196,SBD
373909,SCDF,1044547,SCD
373909,SCDF,1099038,SCD
373909,SCDF,1235783,SCD
373909,SCDF,1489127,SCD
373909,SCDF,244333,SCD
373909,SCDF,245598,SCD
373909,SCDF,2585483,SCD
373909,SCDF,2701521,SCD
373909,SCDF,2722931,SCD
373909,SCDF,388516,SCD
373909,SCDF,392038,SCD
373909,SCDF,392144,SCD
373909,SCDF,416783,SCD
373909,SCDF,891775,SCD
1053650,SBDF,1053651,SBD
1053650,SBDF,1053654,SBD
1053650,SBDF,1053657,SBD
1053650,SBDF,1053660,SBD
1053650,SBDF,1053663,SBD
1053650,SBDF,1053666,SBD
1237053,SBDF,1237055,SBD
1237053,SBDF,1237059,SBD
1237053,SBDF,1237062,SBD
1237053,SBDF,1237070,SBD
1806414,SBDF,1666837,SBD
367214,SBDF,261106,SBD
367214,SBDF,261107,SBD
367214,SBDF,261108,SBD
367214,SBDF,261109,SBD
367214,SBDF,261110,SBD
367214,SBDF,262219,SBD
668621,SBDF,668622,SBD
668621,SBDF,668624,SBD
668621,SBDF,668626,SBD
668621,SBDF,668628,SBD
668621,SBDF,668630,SBD
1053646,SCDF,1053647,SCD
1053646,SCDF,1053652,SCD
1053646,SCDF,1053655,SCD
1053646,SCDF,1053658,SCD
1053646,SCDF,1053661,SCD
1053646,SCDF,1053664,SCD
1237049,SCDF,1237050,SCD
1237049,SCDF,1237057,SCD
1237049,SCDF,1237060,SCD
1237049,SCDF,1237068,SCD
1734964,SCDF,727759,SCD
1735002,SCDF,1735003,SCD
1735002,SCDF,1735006,SCD
1735002,SCDF,1735007,SCD
1735002,SCDF,1735008,SCD
1735002,SCDF,1735013,SCD
1735002,SCDF,2168270,SCD
1806273,SCDF,1603495,SCD
1806273,SCDF,1603498,SCD
1806273,SCDF,1603501,SCD
1806273,SCDF,1666831,SCD
1806273,SCDF,197696,SCD
1806273,SCDF,245134,SCD
1806273,SCDF,245135,SCD
1806273,SCDF,245136,SCD
1806273,SCDF,577057,SCD
2474266,SCDF,2474267,SCD
2474266,SCDF,2474269,SCD
2474266,SCDF,2629337,SCD
372161,SCDF,310293,SCD
372161,SCDF,310294,SCD
372161,SCDF,310295,SCD
372161,SCDF,310296,SCD
372161,SCDF,310297,SCD
372161,SCDF,313992,SCD
372161,SCDF,313993,SCD
668362,SCDF,668363,SCD
668362,SCDF,668364,SCD
668362,SCDF,668365,SCD
668362,SCDF,668366,SCD
668362,SCDF,668367,SCD
668362,SCDF,706898,SCD
858086,SCDF,858087,SCD
858086,SCDF,858092,SCD
858086,SCDF,858095,SCD
858086,SCDF,858098,SCD
858086,SCDF,858101,SCD
